country,state,county,date,cases,deaths,recovered,date_sx,cdr_low,cdr_mid,cdr_high,cases_target_low,cases_target_mid,cases_target_high
US,Missouri,Jackson,03-31-2020,77,1,-1,03-22-2020,0.05,0.1,0.2,385,770,1540
US,Missouri,Jasper,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,Missouri,Jefferson,03-31-2020,30,0,-1,03-22-2020,0.05,0.1,0.2,150,300,600
US,Missouri,Johnson,03-31-2020,10,0,-1,03-22-2020,0.05,0.1,0.2,50,100,200
US,Missouri,Kansas City,03-31-2020,119,0,-1,03-22-2020,0.05,0.1,0.2,595,1190,2380
US,Missouri,Lafayette,03-31-2020,19,1,-1,03-22-2020,0.05,0.1,0.2,95,190,380
US,Missouri,Lincoln,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,Missouri,Livingston,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Macon,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Missouri,Maries,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Marion,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,McDonald,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Moniteau,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Montgomery,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Morgan,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Newton,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Missouri,Osage,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Pemiscot,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Perry,03-31-2020,14,0,-1,03-22-2020,0.05,0.1,0.2,70,140,280
US,Missouri,Pettis,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Pike,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Platte,03-31-2020,9,0,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,Missouri,Pulaski,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,Missouri,Ralls,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Randolph,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Ray,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Reynolds,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Ripley,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Scott,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,Missouri,Shelby,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,St. Charles,03-31-2020,95,3,-1,03-22-2020,0.05,0.1,0.2,475,950,1900
US,Missouri,St. Francois,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Missouri,St. Louis,03-31-2020,492,3,-1,03-22-2020,0.05,0.1,0.2,2460,4920,9840
US,Missouri,St. Louis city,03-31-2020,136,1,-1,03-22-2020,0.05,0.1,0.2,680,1360,2720
US,Missouri,Ste. Genevieve,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Stoddard,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Missouri,Stone,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Taney,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Unknown,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Missouri,Warren,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Missouri,Webster,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Missouri,Wright,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,Montana,Broadwater,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Montana,Cascade,03-31-2020,9,0,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,Montana,Deer Lodge,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Montana,Flathead,03-31-2020,11,0,-1,03-22-2020,0.05,0.1,0.2,55,110,220
US,Montana,Gallatin,03-31-2020,74,0,-1,03-22-2020,0.05,0.1,0.2,370,740,1480
US,Montana,Hill,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Montana,Jefferson,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Montana,Lake,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Montana,Lewis and Clark,03-31-2020,12,0,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,Montana,Liberty,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Montana,Lincoln,03-31-2020,5,1,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Montana,Madison,03-31-2020,6,1,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,Montana,Meagher,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Montana,Missoula,03-31-2020,14,0,-1,03-22-2020,0.05,0.1,0.2,70,140,280
US,Montana,Musselshell,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Montana,Park,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Montana,Ravalli,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Montana,Roosevelt,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Montana,Silver Bow,03-31-2020,10,0,-1,03-22-2020,0.05,0.1,0.2,50,100,200
US,Montana,Toole,03-31-2020,6,2,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,Montana,Yellowstone,03-31-2020,31,0,-1,03-22-2020,0.05,0.1,0.2,155,310,620
US,Nebraska,Adams,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Nebraska,Antelope,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Buffalo,03-31-2020,6,1,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,Nebraska,Cass,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Nebraska,Dawson,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Dodge,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Nebraska,Douglas,03-31-2020,113,1,-1,03-22-2020,0.05,0.1,0.2,565,1130,2260
US,Nebraska,Gosper,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Hall,03-31-2020,9,1,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,Nebraska,Kearney,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Kimball,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Knox,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Nebraska,Lancaster,03-31-2020,8,0,-1,03-22-2020,0.05,0.1,0.2,40,80,160
US,Nebraska,Lincoln,03-31-2020,5,1,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Nebraska,Madison,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Nebraska,Nemaha,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Platte,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Sarpy,03-31-2020,16,0,-1,03-22-2020,0.05,0.1,0.2,80,160,320
US,Nebraska,Saunders,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Nebraska,Scotts Bluff,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nebraska,Unknown,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,Nebraska,Washington,03-31-2020,19,0,-1,03-22-2020,0.05,0.1,0.2,95,190,380
US,Nebraska,York,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nevada,Carson City,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Nevada,Clark,03-31-2020,869,23,-1,03-22-2020,0.05,0.1,0.2,4345,8690,17380
US,Nevada,Douglas,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Nevada,Elko,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,Nevada,Humboldt,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,Nevada,Lyon,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nevada,Nye,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,Nevada,Unknown,03-31-2020,103,0,-1,03-22-2020,0.05,0.1,0.2,515,1030,2060
US,Nevada,Washoe,03-31-2020,121,3,-1,03-22-2020,0.05,0.1,0.2,605,1210,2420
US,New Hampshire,Belknap,03-31-2020,12,0,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,New Hampshire,Carroll,03-31-2020,12,0,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,New Hampshire,Cheshire,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,New Hampshire,Grafton,03-31-2020,35,0,-1,03-22-2020,0.05,0.1,0.2,175,350,700
US,New Hampshire,Hillsborough,03-31-2020,108,2,-1,03-22-2020,0.05,0.1,0.2,540,1080,2160
US,New Hampshire,Merrimack,03-31-2020,27,0,-1,03-22-2020,0.05,0.1,0.2,135,270,540
US,New Hampshire,Rockingham,03-31-2020,137,1,-1,03-22-2020,0.05,0.1,0.2,685,1370,2740
US,New Hampshire,Strafford,03-31-2020,28,0,-1,03-22-2020,0.05,0.1,0.2,140,280,560
US,New Hampshire,Sullivan,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,New Jersey,Atlantic,03-31-2020,31,0,-1,03-22-2020,0.05,0.1,0.2,155,310,620
US,New Jersey,Bergen,03-31-2020,2909,53,-1,03-22-2020,0.05,0.1,0.2,14545,29090,58180
US,New Jersey,Burlington,03-31-2020,202,5,-1,03-22-2020,0.05,0.1,0.2,1010,2020,4040
US,New Jersey,Camden,03-31-2020,228,3,-1,03-22-2020,0.05,0.1,0.2,1140,2280,4560
US,New Jersey,Cape May,03-31-2020,15,0,-1,03-22-2020,0.05,0.1,0.2,75,150,300
US,New Jersey,Cumberland,03-31-2020,18,1,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,New Jersey,Essex,03-31-2020,1900,47,-1,03-22-2020,0.05,0.1,0.2,9500,19000,38000
US,New Jersey,Gloucester,03-31-2020,114,2,-1,03-22-2020,0.05,0.1,0.2,570,1140,2280
US,New Jersey,Hudson,03-31-2020,1606,16,-1,03-22-2020,0.05,0.1,0.2,8030,16060,32120
US,New Jersey,Hunterdon,03-31-2020,97,0,-1,03-22-2020,0.05,0.1,0.2,485,970,1940
US,New Jersey,Mercer,03-31-2020,268,1,-1,03-22-2020,0.05,0.1,0.2,1340,2680,5360
US,New Jersey,Middlesex,03-31-2020,1277,24,-1,03-22-2020,0.05,0.1,0.2,6385,12770,25540
US,New Jersey,Monmouth,03-31-2020,1140,21,-1,03-22-2020,0.05,0.1,0.2,5700,11400,22800
US,New Jersey,Morris,03-31-2020,841,21,-1,03-22-2020,0.05,0.1,0.2,4205,8410,16820
US,New Jersey,Ocean,03-31-2020,1022,18,-1,03-22-2020,0.05,0.1,0.2,5110,10220,20440
US,New Jersey,Passaic,03-31-2020,1294,11,-1,03-22-2020,0.05,0.1,0.2,6470,12940,25880
US,New Jersey,Salem,03-31-2020,12,1,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,New Jersey,Somerset,03-31-2020,413,14,-1,03-22-2020,0.05,0.1,0.2,2065,4130,8260
US,New Jersey,Sussex,03-31-2020,132,3,-1,03-22-2020,0.05,0.1,0.2,660,1320,2640
US,New Jersey,Union,03-31-2020,1418,24,-1,03-22-2020,0.05,0.1,0.2,7090,14180,28360
US,New Jersey,Unknown,03-31-2020,3683,7,-1,03-22-2020,0.05,0.1,0.2,18415,36830,73660
US,New Jersey,Warren,03-31-2020,76,2,-1,03-22-2020,0.05,0.1,0.2,380,760,1520
US,New Mexico,Bernalillo,03-31-2020,129,3,-1,03-22-2020,0.05,0.1,0.2,645,1290,2580
US,New Mexico,Chaves,03-31-2020,10,0,-1,03-22-2020,0.05,0.1,0.2,50,100,200
US,New Mexico,Cibola,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,New Mexico,Curry,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,New Mexico,Doña Ana,03-31-2020,18,0,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,New Mexico,Eddy,03-31-2020,4,1,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,New Mexico,Lea,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,New Mexico,McKinley,03-31-2020,16,0,-1,03-22-2020,0.05,0.1,0.2,80,160,320
US,New Mexico,Rio Arriba,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,New Mexico,Roosevelt,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,New Mexico,San Juan,03-31-2020,32,0,-1,03-22-2020,0.05,0.1,0.2,160,320,640
US,New Mexico,San Miguel,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,New Mexico,Sandoval,03-31-2020,29,0,-1,03-22-2020,0.05,0.1,0.2,145,290,580
US,New Mexico,Santa Fe,03-31-2020,42,0,-1,03-22-2020,0.05,0.1,0.2,210,420,840
US,New Mexico,Socorro,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,New Mexico,Taos,03-31-2020,11,0,-1,03-22-2020,0.05,0.1,0.2,55,110,220
US,New Mexico,Torrance,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,New Mexico,Valencia,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,New York,Albany,03-31-2020,226,1,-1,03-22-2020,0.05,0.1,0.2,1130,2260,4520
US,New York,Allegany,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,New York,Broome,03-31-2020,38,3,-1,03-22-2020,0.05,0.1,0.2,190,380,760
US,New York,Cattaraugus,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,New York,Cayuga,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,New York,Chautauqua,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,New York,Chemung,03-31-2020,20,0,-1,03-22-2020,0.05,0.1,0.2,100,200,400
US,New York,Chenango,03-31-2020,19,0,-1,03-22-2020,0.05,0.1,0.2,95,190,380
US,New York,Clinton,03-31-2020,21,0,-1,03-22-2020,0.05,0.1,0.2,105,210,420
US,New York,Columbia,03-31-2020,36,1,-1,03-22-2020,0.05,0.1,0.2,180,360,720
US,New York,Cortland,03-31-2020,8,0,-1,03-22-2020,0.05,0.1,0.2,40,80,160
US,New York,Delaware,03-31-2020,16,0,-1,03-22-2020,0.05,0.1,0.2,80,160,320
US,New York,Dutchess,03-31-2020,484,4,-1,03-22-2020,0.05,0.1,0.2,2420,4840,9680
US,New York,Erie,03-31-2020,438,8,-1,03-22-2020,0.05,0.1,0.2,2190,4380,8760
US,New York,Essex,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,New York,Franklin,03-31-2020,9,0,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,New York,Fulton,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,New York,Genesee,03-31-2020,10,0,-1,03-22-2020,0.05,0.1,0.2,50,100,200
US,New York,Greene,03-31-2020,16,0,-1,03-22-2020,0.05,0.1,0.2,80,160,320
US,New York,Hamilton,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,New York,Herkimer,03-31-2020,12,2,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,New York,Jefferson,03-31-2020,12,0,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,New York,Lewis,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,New York,Livingston,03-31-2020,13,0,-1,03-22-2020,0.05,0.1,0.2,65,130,260
US,New York,Madison,03-31-2020,41,0,-1,03-22-2020,0.05,0.1,0.2,205,410,820
US,New York,Monroe,03-31-2020,300,9,-1,03-22-2020,0.05,0.1,0.2,1500,3000,6000
US,New York,Montgomery,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,New York,Nassau,03-31-2020,8544,63,-1,03-22-2020,0.05,0.1,0.2,42720,85440,170880
US,New York,New York City,03-31-2020,43139,1096,-1,03-22-2020,0.05,0.1,0.2,215695,431390,862780
US,New York,Niagara,03-31-2020,42,0,-1,03-22-2020,0.05,0.1,0.2,210,420,840
US,New York,Oneida,03-31-2020,40,0,-1,03-22-2020,0.05,0.1,0.2,200,400,800
US,New York,Onondaga,03-31-2020,194,0,-1,03-22-2020,0.05,0.1,0.2,970,1940,3880
US,New York,Ontario,03-31-2020,22,0,-1,03-22-2020,0.05,0.1,0.2,110,220,440
US,New York,Orange,03-31-2020,1560,3,-1,03-22-2020,0.05,0.1,0.2,7800,15600,31200
US,New York,Orleans,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,New York,Oswego,03-31-2020,15,0,-1,03-22-2020,0.05,0.1,0.2,75,150,300
US,New York,Otsego,03-31-2020,18,0,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,New York,Putnam,03-31-2020,186,0,-1,03-22-2020,0.05,0.1,0.2,930,1860,3720
US,New York,Rensselaer,03-31-2020,55,0,-1,03-22-2020,0.05,0.1,0.2,275,550,1100
US,New York,Rockland,03-31-2020,2863,8,-1,03-22-2020,0.05,0.1,0.2,14315,28630,57260
US,New York,Saratoga,03-31-2020,108,1,-1,03-22-2020,0.05,0.1,0.2,540,1080,2160
US,New York,Schenectady,03-31-2020,85,0,-1,03-22-2020,0.05,0.1,0.2,425,850,1700
US,New York,Schoharie,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,New York,Schuyler,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,New York,Seneca,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,New York,St. Lawrence,03-31-2020,30,0,-1,03-22-2020,0.05,0.1,0.2,150,300,600
US,New York,Steuben,03-31-2020,24,0,-1,03-22-2020,0.05,0.1,0.2,120,240,480
US,New York,Suffolk,03-31-2020,6713,53,-1,03-22-2020,0.05,0.1,0.2,33565,67130,134260
US,New York,Sullivan,03-31-2020,109,1,-1,03-22-2020,0.05,0.1,0.2,545,1090,2180
US,New York,Tioga,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,New York,Tompkins,03-31-2020,66,0,-1,03-22-2020,0.05,0.1,0.2,330,660,1320
US,New York,Ulster,03-31-2020,215,3,-1,03-22-2020,0.05,0.1,0.2,1075,2150,4300
US,New York,Warren,03-31-2020,18,0,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,New York,Washington,03-31-2020,10,0,-1,03-22-2020,0.05,0.1,0.2,50,100,200
US,New York,Wayne,03-31-2020,19,0,-1,03-22-2020,0.05,0.1,0.2,95,190,380
US,New York,Westchester,03-31-2020,9967,25,-1,03-22-2020,0.05,0.1,0.2,49835,99670,199340
US,New York,Wyoming,03-31-2020,9,1,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,North Carolina,Alamance,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,North Carolina,Alexander,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,North Carolina,Alleghany,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,North Carolina,Anson,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Beaufort,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,North Carolina,Bertie,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,North Carolina,Brunswick,03-31-2020,14,0,-1,03-22-2020,0.05,0.1,0.2,70,140,280
US,North Carolina,Buncombe,03-31-2020,22,1,-1,03-22-2020,0.05,0.1,0.2,110,220,440
US,North Carolina,Burke,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,North Carolina,Cabarrus,03-31-2020,47,1,-1,03-22-2020,0.05,0.1,0.2,235,470,940
US,North Carolina,Caldwell,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,North Carolina,Carteret,03-31-2020,12,0,-1,03-22-2020,0.05,0.1,0.2,60,120,240
US,North Carolina,Caswell,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Catawba,03-31-2020,15,0,-1,03-22-2020,0.05,0.1,0.2,75,150,300
US,North Carolina,Chatham,03-31-2020,17,0,-1,03-22-2020,0.05,0.1,0.2,85,170,340
US,North Carolina,Cherokee,03-31-2020,8,1,-1,03-22-2020,0.05,0.1,0.2,40,80,160
US,North Carolina,Clay,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Cleveland,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,North Carolina,Columbus,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,North Carolina,Craven,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,North Carolina,Cumberland,03-31-2020,18,0,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,North Carolina,Currituck,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Davidson,03-31-2020,23,0,-1,03-22-2020,0.05,0.1,0.2,115,230,460
US,North Carolina,Davie,03-31-2020,11,0,-1,03-22-2020,0.05,0.1,0.2,55,110,220
US,North Carolina,Duplin,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Durham,03-31-2020,122,0,-1,03-22-2020,0.05,0.1,0.2,610,1220,2440
US,North Carolina,Edgecombe,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,North Carolina,Forsyth,03-31-2020,42,1,-1,03-22-2020,0.05,0.1,0.2,210,420,840
US,North Carolina,Franklin,03-31-2020,11,0,-1,03-22-2020,0.05,0.1,0.2,55,110,220
US,North Carolina,Gaston,03-31-2020,29,0,-1,03-22-2020,0.05,0.1,0.2,145,290,580
US,North Carolina,Granville,03-31-2020,9,0,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,North Carolina,Greene,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,North Carolina,Guilford,03-31-2020,52,1,-1,03-22-2020,0.05,0.1,0.2,260,520,1040
US,North Carolina,Halifax,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,North Carolina,Harnett,03-31-2020,18,1,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,North Carolina,Henderson,03-31-2020,18,0,-1,03-22-2020,0.05,0.1,0.2,90,180,360
US,North Carolina,Hertford,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,North Carolina,Hoke,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,North Carolina,Iredell,03-31-2020,25,0,-1,03-22-2020,0.05,0.1,0.2,125,250,500
US,North Carolina,Jackson,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Johnston,03-31-2020,15,1,-1,03-22-2020,0.05,0.1,0.2,75,150,300
US,North Carolina,Lee,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,North Carolina,Lenoir,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,North Carolina,Lincoln,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,North Carolina,Martin,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,North Carolina,McDowell,03-31-2020,7,0,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,North Carolina,Mecklenburg,03-31-2020,420,1,-1,03-22-2020,0.05,0.1,0.2,2100,4200,8400
US,North Carolina,Montgomery,03-31-2020,6,0,-1,03-22-2020,0.05,0.1,0.2,30,60,120
US,North Carolina,Moore,03-31-2020,8,0,-1,03-22-2020,0.05,0.1,0.2,40,80,160
US,North Carolina,Nash,03-31-2020,9,0,-1,03-22-2020,0.05,0.1,0.2,45,90,180
US,North Carolina,New Hanover,03-31-2020,28,0,-1,03-22-2020,0.05,0.1,0.2,140,280,560
US,North Carolina,Northampton,03-31-2020,30,0,-1,03-22-2020,0.05,0.1,0.2,150,300,600
US,North Carolina,Onslow,03-31-2020,7,1,-1,03-22-2020,0.05,0.1,0.2,35,70,140
US,North Carolina,Orange,03-31-2020,35,0,-1,03-22-2020,0.05,0.1,0.2,175,350,700
US,North Carolina,Pamlico,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Pasquotank,03-31-2020,4,0,-1,03-22-2020,0.05,0.1,0.2,20,40,80
US,North Carolina,Perquimans,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Person,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
US,North Carolina,Pitt,03-31-2020,27,0,-1,03-22-2020,0.05,0.1,0.2,135,270,540
US,North Carolina,Polk,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,North Carolina,Randolph,03-31-2020,17,0,-1,03-22-2020,0.05,0.1,0.2,85,170,340
US,North Carolina,Richmond,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Robeson,03-31-2020,3,0,-1,03-22-2020,0.05,0.1,0.2,15,30,60
US,North Carolina,Rockingham,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Rowan,03-31-2020,24,1,-1,03-22-2020,0.05,0.1,0.2,120,240,480
US,North Carolina,Rutherford,03-31-2020,5,0,-1,03-22-2020,0.05,0.1,0.2,25,50,100
US,North Carolina,Sampson,03-31-2020,1,0,-1,03-22-2020,0.05,0.1,0.2,5,10,20
US,North Carolina,Scotland,03-31-2020,2,0,-1,03-22-2020,0.05,0.1,0.2,10,20,40
